method_FEN,all_cfg_paths_num,project_dir
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer.getDefaultNamespaceURI(),52,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParserTokenManager.SwitchTo(int),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.compiler.CoreOperationUnion.computeValue(EvalContext),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.beans.CollectionPointer.isLeaf(),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer.getNamespaceURI(String),13,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStep(EvalContext,NodePointer,Step[],int)",8,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.createNodeFactoryArray(),2,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.model.VariablePointerFactory.createNodePointer(QName,Object,Locale)",5,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.setNamespaceContextPointer(Pointer),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.axes.AttributeContext.nextNode(),11,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_61(),2,org_apache_commons_jxpath
"org.apache.commons.jxpath.servlet.HttpSessionHandler.collectPropertyNames(HashSet,Object)",3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.axes.RootContext.setRegisteredValue(Object),6,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.EvalContext.getContextNodeList(),8,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.NamespaceResolver.seal(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_144(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.jdom.JDOMNamespacePointer.equals(Object),4,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.NamespaceResolver.getNamespaceContextPointer(),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.dom.DOMNamespaceIterator.getNodePointer(),13,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.parser.XPathParserTokenManager.jjMoveStringLiteralDfa11_0(long,long,long,long)",15,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.AdditiveExpr(),6,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3_1(),3,org_apache_commons_jxpath
"org.apache.commons.jxpath.servlet.JXPathServletContexts.getSessionContext(HttpSession,ServletContext)",2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer.testNode(NodeTest),4,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer.getRelativePositionOfPI(),26,org_apache_commons_jxpath
"org.apache.commons.jxpath.util.JXPath11CompatibleTypeConverter.convert(Object,Class)",3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.OrExpr(),6,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.RelationalExpr(),10,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getPointer(String,Expression)",8,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.beans.BeanPropertyPointer.setPropertyIndex(int),2,org_apache_commons_jxpath
org.apache.commons.jxpath.BasicNodeSet.getValues(),3,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.model.NodePointer.newChildNodePointer(NodePointer,QName,Object)",4,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer.equals(Object),4,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer.testNode(NodePointer,Object,NodeTest)",31,org_apache_commons_jxpath
org.apache.commons.jxpath.JXPathException.getMessage(),5,org_apache_commons_jxpath
org.apache.commons.jxpath.BasicNodeSet.add(NodeSet),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.compiler.LocationPath.toString(),5,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_97(),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.VariablePointer.hashCode(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.dynamic.DynamicPropertyPointer.getImmediateNode(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_132(),3,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.parser.XPathParserTokenManager.jjMoveStringLiteralDfa1_0(long,long)",25,org_apache_commons_jxpath
org.apache.commons.jxpath.servlet.ServletRequestAndContext.getSession(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer.setValue(Object),22,org_apache_commons_jxpath
org.apache.commons.jxpath.JXPathContext.selectNodes(String),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_118(),5,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_74(),4,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributePointer.asPath(),4,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_40(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_99(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.container.ContainerPointer.getImmediateValuePointer(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_131(),2,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.registerNamespace(String,String)",2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.beans.BeanPropertyPointer.isCollection(),7,org_apache_commons_jxpath
"org.apache.commons.jxpath.servlet.ServletContextHandler.collectPropertyNames(HashSet,Object)",4,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.model.dom.DOMNodePointer.createChild(JXPathContext,QName,int)",14,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionConcat(EvalContext),4,org_apache_commons_jxpath
"org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicateIndex(EvalContext,NodePointer,Step[],int,Expression[],int)",2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_130(),4,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.dom.DOMAttributeIterator.setPosition(int),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.beans.CollectionPointer.createPath(JXPathContext),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.SimpleCharStream.GetImage(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.jdom.JDOMNamespacePointer.asPath(),4,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_91(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_135(),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.axes.DescendantContext.isRecursive(),6,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_70(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.JXPathContext.isLenient(),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_138(),3,org_apache_commons_jxpath
org.apache.commons.jxpath.xml.DocumentContainer.getValue(),68,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionFloor(EvalContext),3,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.model.beans.PropertyPointer.getLength(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.axes.ChildContext.getSingleNodePointer(),7,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_100(),2,org_apache_commons_jxpath
org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_38(),2,org_apache_commons_jxpath
org.apache.commons.lang3.CharSet.add(String),24,org_apache_commons_lang3
org.apache.commons.lang3.RandomUtils.randomBytes(int),2,org_apache_commons_lang3
org.apache.commons.lang3.ObjectUtils.clone(Object),9,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.toPrimitive(Short[]),4,org_apache_commons_lang3
org.apache.commons.lang3.event.EventListenerSupport.writeObject(ObjectOutputStream),4,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.insert(int,byte[],byte[])",8,org_apache_commons_lang3
org.apache.commons.lang3.time.FastDateParser.adjustYear(int),2,org_apache_commons_lang3
"org.apache.commons.lang3.ArchUtils.addProcessor(String,Processor)",2,org_apache_commons_lang3
org.apache.commons.lang3.text.StrTokenizer.previousToken(),2,org_apache_commons_lang3
"org.apache.commons.lang3.function.Failable.tryWithResources(FailableRunnable,FailableConsumer,FailableRunnable[])",60,org_apache_commons_lang3
org.apache.commons.lang3.StringUtils.isMixedCase(CharSequence),30,org_apache_commons_lang3
"org.apache.commons.lang3.EnumUtils.generateBitVector(Class,Iterable)",2,org_apache_commons_lang3
org.apache.commons.lang3.concurrent.ConstantInitializer.equals(Object),3,org_apache_commons_lang3
"org.apache.commons.lang3.Validate.validIndex(Collection,int,String,Object[])",3,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.indexesOf(double[],double,int)",5,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.rotate(String,int)",5,org_apache_commons_lang3
org.apache.commons.lang3.text.StrBuilder.endsWith(String),7,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.containsAny(CharSequence,CharSequence)",2,org_apache_commons_lang3
"org.apache.commons.lang3.EnumUtils.getEnumSystemProperty(Class,String,Enum)",3,org_apache_commons_lang3
org.apache.commons.lang3.text.StrTokenizer.setTrimmerMatcher(StrMatcher),2,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.isSorted(double[]),5,org_apache_commons_lang3
org.apache.commons.lang3.text.StrBuilder.leftString(int),3,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.leftPad(String,int,char)",4,org_apache_commons_lang3
org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),3,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.stripStart(String,String)",10,org_apache_commons_lang3
"org.apache.commons.lang3.builder.EqualsBuilder.append(double[],double[])",9,org_apache_commons_lang3
org.apache.commons.lang3.builder.ReflectionDiffBuilder.accept(Field),8,org_apache_commons_lang3
org.apache.commons.lang3.Range.isBeforeRange(Range),2,org_apache_commons_lang3
org.apache.commons.lang3.text.StrSubstitutor.replaceIn(StrBuilder),2,org_apache_commons_lang3
org.apache.commons.lang3.builder.ToStringStyle.setSizeEndText(String),2,org_apache_commons_lang3
"org.apache.commons.lang3.Validate.finite(double,String,Object[])",3,org_apache_commons_lang3
org.apache.commons.lang3.builder.HashCodeBuilder.unregister(Object),2,org_apache_commons_lang3
org.apache.commons.lang3.text.ExtendedMessageFormat.equals(Object),7,org_apache_commons_lang3
org.apache.commons.lang3.Range.contains(Object),4,org_apache_commons_lang3
"org.apache.commons.lang3.math.NumberUtils.toScaledBigDecimal(Double,int,RoundingMode)",2,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.getJaroWinklerDistance(CharSequence,CharSequence)",5,org_apache_commons_lang3
"org.apache.commons.lang3.text.StrBuilder.validateRange(int,int)",5,org_apache_commons_lang3
"org.apache.commons.lang3.text.StrTokenizer.readNextToken(char[],int,int,StrBuilder,List)",32,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.indexOfAny(CharSequence,String)",3,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.substringAfter(String,String)",4,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.substringsBetween(String,String,String)",16,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.addFirst(short[],short)",2,org_apache_commons_lang3
"org.apache.commons.lang3.Strings.replace(String,String,String,int)",22,org_apache_commons_lang3
"org.apache.commons.lang3.CachedRandomBits.<init>(int,Random)",2,org_apache_commons_lang3
org.apache.commons.lang3.StringUtils.uncapitalize(String),4,org_apache_commons_lang3
org.apache.commons.lang3.builder.HashCodeBuilder.append(short[]),3,org_apache_commons_lang3
"org.apache.commons.lang3.text.StrBuilder.indexOf(char,int)",5,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.indexesOf(long[],long,int)",5,org_apache_commons_lang3
"org.apache.commons.lang3.reflect.FieldUtils.readDeclaredField(Object,String,boolean)",2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.removeElements(char[],char[])",14,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.containsAny(CharSequence,char[])",31,org_apache_commons_lang3
org.apache.commons.lang3.time.StopWatch.get(Supplier),2,org_apache_commons_lang3
org.apache.commons.lang3.StringUtils.normalizeSpace(String),19,org_apache_commons_lang3
"org.apache.commons.lang3.CharSetUtils.keep(String,String[])",4,org_apache_commons_lang3
org.apache.commons.lang3.text.StrBuilder.setNullText(String),2,org_apache_commons_lang3
org.apache.commons.lang3.builder.ReflectionToStringBuilder.toString(),5,org_apache_commons_lang3
"org.apache.commons.lang3.builder.DiffBuilder.append(String,byte,byte)",3,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.nullToEmpty(char[]),2,org_apache_commons_lang3
org.apache.commons.lang3.function.Failable.getAsBoolean(FailableBooleanSupplier),2,org_apache_commons_lang3
"org.apache.commons.lang3.exception.ContextedRuntimeException.<init>(String,Throwable,ExceptionContext)",2,org_apache_commons_lang3
"org.apache.commons.lang3.Validate.getMessage(String,Object[])",2,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.reverse(float[]),2,org_apache_commons_lang3
"org.apache.commons.lang3.text.translate.OctalUnescaper.translate(CharSequence,int,Writer)",9,org_apache_commons_lang3
org.apache.commons.lang3.exception.ExceptionUtils.getStackFrames(Throwable),2,org_apache_commons_lang3
org.apache.commons.lang3.BooleanUtils.or(boolean[]),4,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.nullToEmpty(double[]),2,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.join(long[],char)",2,org_apache_commons_lang3
org.apache.commons.lang3.StringUtils.isAllUpperCase(CharSequence),5,org_apache_commons_lang3
org.apache.commons.lang3.Range.isAfterRange(Range),2,org_apache_commons_lang3
"org.apache.commons.lang3.reflect.MethodUtils.distance(Class[],Class[])",7,org_apache_commons_lang3
"org.apache.commons.lang3.RandomUtils.randomInt(int,int)",8,org_apache_commons_lang3
"org.apache.commons.lang3.builder.CompareToBuilder.append(boolean[],boolean[])",10,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.shuffle(Object[],Random)",2,org_apache_commons_lang3
org.apache.commons.lang3.text.ExtendedMessageFormat.getFormat(String),5,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.substringAfterLast(String,String)",5,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.shift(byte[],int)",2,org_apache_commons_lang3
"org.apache.commons.lang3.SystemProperties.getBoolean(String,BooleanSupplier)",4,org_apache_commons_lang3
org.apache.commons.lang3.text.StrBuilder.rightString(int),3,org_apache_commons_lang3
"org.apache.commons.lang3.builder.CompareToBuilder.append(double[],double[])",10,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.shift(byte[],int,int,int)",22,org_apache_commons_lang3
org.apache.commons.lang3.BooleanUtils.toBoolean(String),2,org_apache_commons_lang3
"org.apache.commons.lang3.builder.EqualsBuilder.isRegistered(Object,Object)",4,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.center(String,int,char)",4,org_apache_commons_lang3
org.apache.commons.lang3.builder.ToStringStyle.setContentEnd(String),2,org_apache_commons_lang3
org.apache.commons.lang3.StringUtils.stripAccents(String),2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.removeElements(double[],double[])",14,org_apache_commons_lang3
"org.apache.commons.lang3.reflect.TypeUtils.getClosestParentType(Class,Class)",22,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.getBytes(String,String)",2,org_apache_commons_lang3
org.apache.commons.lang3.ObjectUtils.isEmpty(Object),10,org_apache_commons_lang3
"org.apache.commons.lang3.tuple.ImmutablePair.of(Object,Object)",3,org_apache_commons_lang3
"org.apache.commons.lang3.math.Fraction.getReducedFraction(int,int)",14,org_apache_commons_lang3
"org.apache.commons.lang3.builder.EqualsBuilder.append(short[],short[])",9,org_apache_commons_lang3
"org.apache.commons.lang3.Validate.noNullElements(Object[],String,Object[])",4,org_apache_commons_lang3
org.apache.commons.lang3.time.StopWatch.getSplitNanoTime(),2,org_apache_commons_lang3
"org.apache.commons.lang3.EnumUtils.getFirstEnum(Class,int,ToIntFunction,Enum)",2,org_apache_commons_lang3
"org.apache.commons.lang3.builder.CompareToBuilder.append(byte,byte)",2,org_apache_commons_lang3
org.apache.commons.lang3.text.StrBuilder.toCharArray(),2,org_apache_commons_lang3
org.apache.commons.lang3.BooleanUtils.and(boolean[]),4,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.defaultIfBlank(CharSequence,CharSequence)",2,org_apache_commons_lang3
"org.apache.commons.lang3.builder.ToStringStyle.appendDetail(StringBuffer,String,int,Object)",4,org_apache_commons_lang3
org.apache.commons.lang3.math.Fraction.hashCode(),2,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.nullToEmpty(short[]),2,org_apache_commons_lang3
org.apache.commons.lang3.CharRange.equals(Object),6,org_apache_commons_lang3
"org.apache.commons.lang3.CharUtils.toIntValue(char,int)",2,org_apache_commons_lang3
org.apache.commons.lang3.builder.ToStringStyle.setFieldNameValueSeparator(String),2,org_apache_commons_lang3
org.apache.commons.lang3.text.StrSubstitutor.replaceIn(StringBuffer),2,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.isNotEmpty(char[]),2,org_apache_commons_lang3
org.apache.commons.lang3.AnnotationUtils.hashCode(Annotation),26,org_apache_commons_lang3
org.apache.commons.lang3.text.StrSubstitutor.replace(CharSequence),2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Long[],long)",5,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.isArrayEmpty(Object),2,org_apache_commons_lang3
org.apache.commons.lang3.text.StrMatcher.charSetMatcher(String),3,org_apache_commons_lang3
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(char,char)",2,org_apache_commons_lang3
"org.apache.commons.lang3.Conversion.byteArrayToUuid(byte[],int)",2,org_apache_commons_lang3
org.apache.commons.lang3.time.FastDateParser.init(Calendar),2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Boolean[],boolean)",5,org_apache_commons_lang3
"org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Type,GenericArrayType,Map)",17,org_apache_commons_lang3
org.apache.commons.lang3.text.StrBuilder.validateIndex(int),3,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.shift(short[],int)",2,org_apache_commons_lang3
org.apache.commons.lang3.builder.ToStringStyle.register(Object),2,org_apache_commons_lang3
"org.apache.commons.lang3.text.WordUtils.isDelimiter(char,char[])",2,org_apache_commons_lang3
"org.apache.commons.lang3.text.WordUtils.containsAllWords(CharSequence,CharSequence[])",8,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int,int)",5,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.isSameLength(Object,Object)",2,org_apache_commons_lang3
"org.apache.commons.lang3.reflect.ConstructorUtils.getAccessibleConstructor(Class,Class[])",3,org_apache_commons_lang3
"org.apache.commons.lang3.builder.CompareToBuilder.append(boolean,boolean)",4,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.contains(boolean[],boolean)",2,org_apache_commons_lang3
"org.apache.commons.lang3.builder.HashCodeBuilder.<init>(int,int)",4,org_apache_commons_lang3
org.apache.commons.lang3.text.StrMatcher.stringMatcher(String),2,org_apache_commons_lang3
org.apache.commons.lang3.builder.ReflectionToStringBuilder.validate(),2,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.wrapIfMissing(String,String)",38,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.shift(float[],int)",2,org_apache_commons_lang3
"org.apache.commons.lang3.Validate.matchesPattern(CharSequence,String,String,Object[])",2,org_apache_commons_lang3
"org.apache.commons.lang3.text.ExtendedMessageFormat.parseFormatDescription(String,ParsePosition)",10,org_apache_commons_lang3
org.apache.commons.lang3.CharUtils.toIntValue(char),2,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.lowerCase(String,Locale)",2,org_apache_commons_lang3
org.apache.commons.lang3.time.StopWatch.split(),2,org_apache_commons_lang3
"org.apache.commons.lang3.concurrent.ConcurrentUtils.createIfAbsentUnchecked(ConcurrentMap,Object,ConcurrentInitializer)",2,org_apache_commons_lang3
"org.apache.commons.lang3.text.StrSubstitutor.checkCyclicSubstitution(String,List)",2,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.toObject(double[]),3,org_apache_commons_lang3
"org.apache.commons.lang3.reflect.InheritanceUtils.distance(Class,Class)",6,org_apache_commons_lang3
"org.apache.commons.lang3.ClassUtils.getPublicMethod(Class,String,Class[])",9,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.removeElement(int[],int)",2,org_apache_commons_lang3
org.apache.commons.lang3.ClassUtils.toCanonicalName(String),5,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.addFirst(long[],long)",2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.indexesOf(float[],float,int)",5,org_apache_commons_lang3
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String)",5,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.rightPad(String,int,char)",4,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.isSameLength(double[],double[])",2,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.lastIndexOf(CharSequence,int,int)",2,org_apache_commons_lang3
"org.apache.commons.lang3.exception.ExceptionUtils.printRootCauseStackTrace(Throwable,PrintStream)",2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int)",3,org_apache_commons_lang3
"org.apache.commons.lang3.reflect.MethodUtils.invokeMethod(Object,boolean,String,Object[],Class[])",8,org_apache_commons_lang3
org.apache.commons.lang3.concurrent.BackgroundInitializer.get(),5,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.join(int[],char)",2,org_apache_commons_lang3
"org.apache.commons.lang3.builder.EqualsBuilder.append(long[],long[])",9,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.isNotEmpty(byte[]),2,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.join(List,char,int,int)",3,org_apache_commons_lang3
"org.apache.commons.lang3.time.DateUtils.round(Object,int)",3,org_apache_commons_lang3
org.apache.commons.lang3.Range.containsRange(Range),4,org_apache_commons_lang3
org.apache.commons.lang3.builder.HashCodeBuilder.append(float[]),3,org_apache_commons_lang3
"org.apache.commons.lang3.builder.ToStringStyle.appendIdentityHashCode(StringBuffer,Object)",3,org_apache_commons_lang3
"org.apache.commons.lang3.builder.EqualsBuilder.reflectionEquals(Object,Object,boolean,Class,boolean,String[])",4,org_apache_commons_lang3
org.apache.commons.lang3.ObjectUtils.mode(Object[]),13,org_apache_commons_lang3
"org.apache.commons.lang3.Validate.isTrue(boolean,String,Object[])",2,org_apache_commons_lang3
org.apache.commons.lang3.tuple.Pair.equals(Object),5,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.removeElement(boolean[],boolean)",2,org_apache_commons_lang3
"org.apache.commons.lang3.text.StrBuilder.insert(int,char[])",3,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.addAll(int[],int[])",3,org_apache_commons_lang3
"org.apache.commons.lang3.text.StrBuilder.getChars(int,int,char[],int)",5,org_apache_commons_lang3
org.apache.commons.lang3.text.StrBuilder.hashCode(),2,org_apache_commons_lang3
org.apache.commons.lang3.math.NumberUtils.createBigDecimal(String),3,org_apache_commons_lang3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,double[],Boolean)",3,org_apache_commons_lang3
org.apache.commons.lang3.Functions.get(FailableSupplier),2,org_apache_commons_lang3
"org.apache.commons.lang3.Validate.notEmpty(Map,String,Object[])",2,org_apache_commons_lang3
org.apache.commons.lang3.BooleanUtils.toIntegerObject(Boolean),3,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.addAll(long[],long[])",3,org_apache_commons_lang3
org.apache.commons.lang3.mutable.MutableObject.equals(Object),4,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.isNotEmpty(float[]),2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.lastIndexOf(float[],float,int)",10,org_apache_commons_lang3
"org.apache.commons.lang3.Conversion.uuidToByteArray(UUID,byte[],int,int)",4,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.wrap(String,String)",3,org_apache_commons_lang3
org.apache.commons.lang3.text.translate.NumericEntityUnescaper.<init>(OPTION[]),2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.removeElements(long[],long[])",14,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.joinWith(String,Object[])",2,org_apache_commons_lang3
"org.apache.commons.lang3.builder.ToStringStyle.appendDetail(StringBuffer,String,int[])",3,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.isSorted(long[]),5,org_apache_commons_lang3
"org.apache.commons.lang3.builder.EqualsBuilder.append(Object[],Object[])",9,org_apache_commons_lang3
org.apache.commons.lang3.StringUtils.isNoneBlank(CharSequence[]),2,org_apache_commons_lang3
"org.apache.commons.lang3.CharSetUtils.squeeze(String,String[])",15,org_apache_commons_lang3
org.apache.commons.lang3.math.Fraction.toString(),2,org_apache_commons_lang3
org.apache.commons.lang3.ArrayUtils.reverse(long[]),2,org_apache_commons_lang3
"org.apache.commons.lang3.CharUtils.toChar(String,char)",2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.map(Object[],Class,FailableFunction)",2,org_apache_commons_lang3
org.apache.commons.lang3.RuntimeEnvironment.inContainer(String),5,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Byte[],byte)",5,org_apache_commons_lang3
"org.apache.commons.lang3.StringUtils.join(Iterator,char)",3,org_apache_commons_lang3
org.apache.commons.lang3.builder.ToStringStyle.isFullDetail(Boolean),2,org_apache_commons_lang3
org.apache.commons.lang3.JavaVersion.toFloatVersion(String),3,org_apache_commons_lang3
org.apache.commons.lang3.builder.CompareToBuilder.appendSuper(int),2,org_apache_commons_lang3
org.apache.commons.lang3.mutable.MutableBoolean.equals(Object),3,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.swap(int[],int,int,int)",5,org_apache_commons_lang3
"org.apache.commons.lang3.Validate.isInstanceOf(Class,Object)",2,org_apache_commons_lang3
"org.apache.commons.lang3.ObjectUtils.toString(Object,Supplier)",2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.removeElements(short[],short[])",14,org_apache_commons_lang3
org.apache.commons.lang3.text.StrBuilder.deleteCharAt(int),3,org_apache_commons_lang3
org.apache.commons.lang3.text.StrTokenizer.<init>(String),2,org_apache_commons_lang3
org.apache.commons.lang3.builder.DiffResult.toString(ToStringStyle),2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.shift(Object[],int)",2,org_apache_commons_lang3
"org.apache.commons.lang3.ArrayUtils.isSameLength(Object[],Object[])",2,org_apache_commons_lang3
org.apache.commons.lang3.time.FastDateFormat.equals(Object),2,org_apache_commons_lang3
